word_id,compound_hanzi,pinyin,meaning,hsk_level
2177,市区,shì qū,downtown area; urban district,4
2178,似的,shìde,Like,4
2179,事物,shìwù,Thing,4
2180,事先,shìxiān,Prior,4
2181,试卷,shìjuàn,test paper,4
2182,是否,shìfǒu,Whether,4
2183,收回,shōu huí,withdraw; regain; call in; countermand,4
2184,收获,shōuhuò,Harvest,4
2185,收益,shōuyì,income; profit,4
2186,手工,shǒugōng,manual,4
2187,手里,shǒu lǐ,in one’s hands,4
2188,手术,shǒushù,Operation,4
2189,手套,shǒutào,glove,4
2190,受不了,shòubuliǎo,Cannot bear sth,4
2191,售货员,shòuhuòyuán,Salesperson,4
2192,叔叔,shūshu,uncle,4
2193,舒适,shūshì,Comfortable,4
2194,熟练,shúliàn,skilled,4
2195,暑假,shǔ jià,summer vacation,4
2196,树林,shù lín,wood; grove; forest,4
2197,树叶,shù yè,leaf; tree leaf,4
2198,数据,shùjù,data,4
2199,数码,shùmǎ,Digital,4
2200,刷牙,shuāyá,Brush one’s teeth,4
2201,刷子,shuā zi,brush; scrub,4
2202,帅哥,shuài gē,handsome boy,4
2203,率先,shuài xiān,lead; take the lead,4
2204,睡着,shuì zháo,sleep; fall asleep,4
2205,顺序,shùnxù,order,4
2206,说不定,shuōbudìng,maybe,4
2207,说服,shuōfú,Persuade,4
2208,思考,sīkǎo,Reflection,4
2209,似乎,sìhū,It seems that,4
2210,松树,sōng shù,pine tree; pine,4
2211,塑料,sù liào,plastic,4
2212,塑料袋,sùliàodài,Plastic bag,4
2213,酸奶,suān nǎi,yogurt,4
2214,随手,suíshǒu,Readily,4
2215,孙女,sūn nǚ,granddaughter,4
2216,孙子,sūnzi,Grandson,4
2217,缩短,suōduǎn,Shorten,4
2218,缩小,suō xiǎo,reduce; lessen; narrow; shrink; zoom out,4
2219,台阶,táijiē,Steps,4
2220,台上,tái shàng,on the stage,4
2221,套餐,tào cān,set meal,4
2222,特价,tè jià,special offer; bargain price,4
2223,特殊,tèshū,special,4
2224,特征,tèzhēng,Features,4
2225,提供,tígōng,provide,4
2226,提醒,tíxǐng,remind,4
2227,体操,tǐ cāo,gymnastics,4
2228,体检,tǐ jiǎn,physical examination,4
2229,体重,tǐ zhòng,body weight,4
2230,替代,tì dài,replace; substitute,4
2231,天真,tiānzhēn,naive,4
2232,填空,tiánkòng,Fill in the blanks,4
2233,挑选,tiāo xuǎn,pick; choose; select; pick out,4
2234,调皮,tiáopí,naughty,4
2235,挑战,tiǎozhàn,Dekaron,4
2236,停下,tíng xià,stop,4
2237,通知书,tōng zhī shū,notice,4
2238,同情,tóngqíng,Sympathy,4
2239,童话,tónghuà,fairy tale,4
2240,童年,tóng nián,childhood; babyhood,4
2241,统计,tǒngjì,Statistics,4
2242,统一,tǒngyī,Unified,4
2243,痛快,tòngkuài,"Happy, to one`s heart`s content",4
2244,投入,tóurù,put into,4
2245,投诉,tóusù,complaint,4
2246,投资,tóuzī,Investment,4
2247,透明,tòumíng,transparent,4
2248,图案,tú’àn,pattern,4
2249,途中,tú zhōng,on the way to; en route,4
2250,土地,tǔdì,land,4
2251,推迟,tuīchí,delay,4
2252,推销,tuīxiāo,promote sales,4
2253,袜子,wàzi,Socks,4
2254,外汇,wài huì,foreign exchange; foreign currency,4
2255,外交官,wài jiāo guān,diplomat; diplomatist,4
2256,外套,wài tào,coat,4
2257,晚点,wǎn diǎn,late; behind schedule,4
2258,万一,wànyī,In case,4
2259,网络,wǎngluò,network,4
2260,网址,wǎng zhǐ,Internet site; website; URL,4
2261,微笑,wēixiào,Smile,4
2262,微信,wēi xìn,WeChat (a Chinese social app),4
2263,围巾,wéijīn,scarf,4
2264,维持,wéichí,maintain,4
2265,维护,wéihù,protect,4
2266,维修,wéixiū,Repair,4
2267,尾巴,wěiba,tail,4
2268,未必,wèibì,not necessarily,4
2269,未来,wèilái,Future,4
2270,位于,wèiyú,Be located,4
2271,位置,wèizhì,position,4
2272,味儿,wèir,flavor; taste,4
2273,稳定,wěndìng,Stable,4
2274,问候,wènhòu,To greet,4
2275,无法,wú fǎ,unable; incapable,4
2276,无聊,wúliáo,Boring,4
2277,无论,wúlùn,no matter,4
2278,无数,wúshù,Countless,4
2279,无所谓,wúsuǒwèi,cannot be designated as,4
2280,无限,wú xiàn,infinite; limitless; unlimited,4
2281,五颜六色,wǔ yán liù sè,colourful; multicolored,4
2282,误会,wùhuì,Misunderstanding,4
2283,西瓜,xīguā,watermelon,4
2284,吸管,xī guǎn,straw,4
2285,吸收,xīshōu,absorb,4
2286,吸烟,xī yān,smoke,4
2287,吸引,xīyǐn,Attract,4
2288,喜爱,xǐ ài,like; love; be fond of,4
2289,系列,xìliè,series,4
2290,系统,xìtǒng,system,4
2291,细节,xìjié,details,4
2292,细致,xìzhì,careful,4
2293,下个月,xià gè yuè,next month,4
2294,下降,xià jiàng,decline; drop; decrease; fall; go down,4
2295,下楼,xià lóu,go downstairs; come downstairs,4
2296,下载,xiàzài,download,4
2297,夏季,xià jì,summer,4
2298,鲜花,xiān huā,fresh flower,4
2299,鲜明,xiānmíng,distinct,4
2300,显著,xiǎnzhù,remarkable,4
2301,限制,xiànzhì,limit,4
2302,相处,xiāngchǔ,Get along with,4
2303,相反,xiāngfǎn,Contrary,4
2304,箱子,xiāng zi,chest; bin; box; case; trunk,4
2305,想念,xiǎngniàn,miss,4
2306,想象,xiǎngxiàng,imagine,4
2307,项目,xiàngmù,project,4
2308,相片,xiàng piàn,photo; photograph,4
2309,消化,xiāohuà,Digestion,4
2310,销售,xiāoshòu,Sale,4
2311,小吃,xiǎochī,snack,4
2312,小伙子,xiǎohuǒzi,Young fellow,4
2313,小型,xiǎo xíng,small-size; small-scale,4
2314,效率,xiàolǜ,efficiency,4
2315,心理,xīnlǐ,Psychology,4
2316,新郎,xīnláng,Groom,4
2317,新娘,xīnniáng,Bride,4
2318,新鲜,xīnxiān,fresh,4
2319,新型,xīn xíng,new type; new kind,4
2320,兴奋,xīngfèn,Excitement,4
2321,形容,xíngróng,describe,4
2322,形势,xíngshì,situation,4
2323,型号,xíng hào,model; type; pattern,4
2324,兴趣,xìng qù,interest,4
2325,性质,xìngzhì,Nature,4
2326,兄弟,xiōngdì,Brother,4
2327,胸部,xiōng bù,chest; thorax; breast,4
2328,修理,xiūlǐ,repair,4
2329,选择,xuǎnzé,Choice,4
2330,学分,xué fēn,credit; academic credit,4
2331,学年,xué nián,school year; academic year,4
2332,学时,xué shí,class hour; period,4
2333,学术,xuéshù,learning,4
2334,学问,xuéwen,knowledge,4
2335,寻找,xúnzhǎo,"Seek, look for",4
2336,迅速,xùnsù,rapid,4
2337,牙刷,yá shuā,toothbrush,4
2338,亚运会,yà yùn huì,Asian Games,4
2339,延长,yáncháng,extend,4
2340,延期,yánqī,Delay,4
2341,延续,yánxù,continue,4
2342,严格,yángé,strict,4
2343,严重,yánzhòng,serious,4
2344,研究,yánjiū,research,4
2345,研究生,yán jiū shēng,postgraduate; graduate student,4
2346,研制,yán zhì,prepare; manufacture; develop,4
2347,眼镜,yǎnjìng,glasses,4
2348,眼泪,yǎn lèi,tear; eyedrop,4
2349,眼里,yǎn lǐ,within one’s vision; in one’s eyes,4
2350,演讲,yǎnjiǎng,speech,4
2351,阳台,yángtái,balcony,4
2352,养成,yǎngchéng,Cultivate,4
2353,药物,yào wù,drug; medicine,4
2354,业余,yèyú,amateur,4
2355,叶子,yèzi,Leaf,4
2356,医疗,yī liáo,medical treatment,4
2357,医学,yī xué,medical science; medicine,4
2358,依靠,yīkào,rely on; depend on,4
2359,依然,yīrán,still,4
2360,一律,yílǜ,all and singular,4
2361,一再,yízài,repeatedly,4
2362,一致,yízhì,Agreement,4
2363,移动,yídòng,move,4
2364,移民,yímín,immigrant,4
2365,遗产,yíchǎn,heritage,4
2366,遗传,yíchuán,inheritance,4
2367,疑问,yíwèn,Doubt,4
2368,以及,yǐjí,as well as,4
2369,以内,yǐ nèi,within,4
2370,一般来说,yì bān lái shuō,generally speaking,4
2371,义务,yìwù,obligation,4
2372,议论,yìlùn,Discussion,4
2373,引导,yǐndǎo,guide,4
2374,引进,yǐn jìn,introduce from elsewhere; bring in; recommend,4
2375,引起,yǐnqǐ,cause,4
2376,英勇,yīngyǒng,heroic,4
2377,营业,yíngyè,Do business,4
2378,赢得,yíng dé,gain; win,4
2379,影子,yǐngzi,shadow,4
2380,勇敢,yǒnggǎn,Brave,4
2381,勇气,yǒngqì,courage,4
2382,用途,yòngtú,purpose,4
2383,优良,yōu liáng,fine; good; excellent,4
2384,优美,yōuměi,Graceful,4
2385,优秀,yōuxiù,excellent,4
2386,邮局,yóujú,Post Office,4
2387,有劲儿,yǒu jìnr,strong; energetic,4
2388,有趣,yǒuqù,interesting,4
2389,有限,yǒu xiàn,limited; finite,4
2390,幼儿园,yòu’éryuán,Kindergarten,4
2391,于是,yúshì,Therefore,4
2392,语法,yǔfǎ,grammar,4
2393,语音,yǔ yīn,voice,4
2394,玉米,yùmǐ,Corn,4
2395,预测,yù cè,forecast; prognosis,4
2396,预订,yùdìng,book; subscribe for,4
2397,遇到,yùdào,encounter,4
2398,遇见,yù jiàn,meet; come across,4
2399,原料,yuánliào,raw material,4
2400,原则,yuánzé,Principle,4
2401,圆满,yuánmǎn,Satisfactorily,4
2402,约会,yuēhuì,Date,4
2403,月底,yuè dǐ,the end of a month,4
2404,阅读,yuèdú,Read,4
2405,运动会,yùn dòng huì,sports meeting,4
2406,运动员,yùn dòng yuán,athlete; sportsman,4
2407,运气,yùnqi,luck,4
2408,运用,yùnyòng,Application,4
2409,再三,zàisān,repeatedly,4
2410,在乎,zàihu,care about,4
2411,在于,zàiyú,rest with,4
2412,赞成,zànchéng,agree,4
2413,赞赏,zàn shǎng,praise; panegyrize; eulogize; admiration,4
2414,赞助,zànzhù,Sponsor,4
2415,造型,zàoxíng,style; modeling,4
2416,战斗,zhàndòu,Battle,4
2417,战胜,zhàn shèng,defeat; conquer,4
2418,战士,zhàn shì,warrior; soldier; fighter,4
2419,战争,zhànzhēng,War,4
2420,丈夫,zhàngfu,husband,4
2421,招呼,zhāo hu,call; hail; greet; glad-hand,4
2422,着火,zháohuǒ,on fire,4
2423,着急,zháojí,Worry,4
2424,召开,zhàokāi,convene,4
2425,针对,zhēnduì,In the light of,4
2426,争论,zhēnglùn,debate,4
2427,征服,zhēngfú,Conquer,4
2428,征求,zhēngqiú,"seek, ask for",4
2429,政府,zhèngfǔ,government,4
2430,政治,zhèngzhì,Politics,4
2431,之后,zhī hòu,later; after; afterwards,4
2432,之间,zhī jiān,between; among,4
2433,之前,zhī qián,before; prior to,4
2434,之一,zhī yī,one of,4
2435,植物,zhíwù,Botany,4
2436,指挥,zhǐhuī,command,4
2437,制订,zhì dìng,formulate; work out; map out,4
2438,质量,zhìliàng,quality,4
2439,治疗,zhìliáo,Treatment,4
2440,智力,zhìlì,intelligence,4
2441,智能,zhìnéng,Intelligence,4
2442,中介,zhōngjiè,intermediary,4
2443,种类,zhǒnglèi,type,4
2444,中奖,zhòng jiǎng,win a lottery,4
2445,种植,zhòngzhí,plant,4
2446,重量,zhòngliàng,weight,4
2447,逐步,zhúbù,gradually,4
2448,逐渐,zhújiàn,gradually,4
2449,主题,zhǔtí,theme,4
2450,主席,zhǔxí,Chairman,4
2451,祝福,zhùfú,blessing,4
2452,著名,zhùmíng,famous,4
2453,著作,zhùzuò,Work,4
2454,抓紧,zhuājǐn,Pay close attention to; grasp,4
2455,专心,zhuānxīn,Attentively,4
2456,转动,zhuǎn dòng,turn; move; turn round,4
2457,转告,zhuǎngào,Tell,4
2458,转身,zhuǎn shēn,turn round; face about,4
2459,转弯,zhuǎn wān,make a turn; turn a corner,4
2460,转移,zhuǎnyí,transfer,4
2461,装修,zhuāngxiū,decorate house,4
2462,装置,zhuāng zhì,device; equipment,4
2463,追求,zhuīqiú,Pursuit,4
2464,准时,zhǔnshí,on time,4
2465,资料,zīliào,data,4
2466,资源,zīyuán,Resources,4
2467,自信,zìxìn,self-confidence,4
2468,字母,zìmǔ,Letter,4
2469,综合,zōnghé,comprehensive,4
2470,总共,zǒnggòng,In total,4
2471,总理,zǒnglǐ,prime minister,4
2472,总统,zǒngtǒng,President,4
2473,总之,zǒngzhī,in short,4
2474,阻止,zǔzhǐ,prevent,4
2475,嘴巴,zuǐ ba,mouth,4
2476,最初,zuìchū,First,4
2477,作出,zuò chū,"make (a decision, etc.)",4
2478,作为,zuòwéi,As,4
2479,做梦,zuò mèng,dream; daydream,4
2480,安慰,ānwèi,comfort,5
2481,岸上,àn shàng,ashore; shore; bank,5
2482,按摩,ànmó,massage,5
2483,白酒,bái jiǔ,Chinese Baijiu; liquor and spirits,5
2484,拜访,bàifǎng,visit,5
2485,扮演,bànyǎn,Play the role,5
2486,包围,bāowéi,Surround,5
2487,包装,bāozhuāng,pack; put up; make up,5
2488,保卫,bǎowèi,Defend,5
2489,保养,bǎoyǎng,maintain,5
2490,报答,bàodá,reciprocate; pay back; repay,5
2491,报警,bàojǐng,call the police,5
2492,抱怨,bàoyuàn,Complain,5
2493,背包,bēi bāo,backpack; knapsack; rucksack; infantry pack,5
2494,悲剧,bēi jù,tragedy,5
2495,悲伤,bēi shāng,sad; sorrowful,5
2496,北极,běijí,arctic,5
2497,被动,bèidòng,passive,5
2498,本人,běnrén,oneself,5
2499,鼻子,bízi,nose,5
2500,比方,bǐfāng,Example,5
2501,比重,bǐzhòng,specific gravity; proportion,5
2502,彼此,bǐcǐ,each other,5
2503,必需,bì xū,essential; indispensable,5
2504,毕竟,bìjìng,after all,5
2505,闭幕,bì mù,close; conclude; lower the curtain,5
2506,闭幕式,bì mù shì,closing ceremony,5
2507,边境,biānjìng,border; frontier,5
2508,编辑,biānjí,edit,5
2509,变动,biàn dòng,change; alteration; variation,5
2510,便利,biànlì,facilitate,5
2511,便条,biàntiáo,Note,5
2512,便于,biànyú,Easy to,5
2513,宾馆,bīnguǎn,hotel,5
2514,饼干,bǐnggān,Biscuits,5
2515,病毒,bìngdú,virus,5
2516,玻璃,bōli,Glass,5
2517,博客,bó kè,blog,5
2518,博览会,bólǎnhuì,exposition,5
2519,博士,bóshì,doctor,5
2520,博物馆,bówùguǎn,Museum,5
2521,薄弱,bóruò,weak,5
2522,不顾,búgù,disregard,5
2523,不利,bú lì,unfavourable; disadvantageous; harmful; detrimental,5
2524,不耐烦,búnàifán,Impatient,5
2525,不幸,bú xìng,misfortune; unfortunat; unfortunately,5
2526,不易,bú yì,not easy; difficult; tough,5
2527,补偿,bǔcháng,compensate,5
2528,补贴,bǔtiē,subsidy,5
2529,不曾,bù céng,never,5
2530,不得了,búdéliǎo,Very,5
2531,不敢当,bùgǎndāng,I really don’t deserve this.,5
2532,不良,bù liáng,bad; harmful; unhealthy,5
2533,不免,bùmiǎn,unavoidable,5
2534,不能不,bù néng bù,have to; cannot but,5
2535,不时,bùshí,now and then,5
2536,不停,bù tíng,without stop; non-stop,5
2537,不许,bù xǔ,not allow; must not; can’t,5
2538,不止,bùzhǐ,more than,5
2539,不足,bùzú,insufficient,5
2540,部位,bùwèi,part; section,5
2541,猜测,cāi cè,guess; conjecture; surmise,5
2542,裁判,cáipàn,Referee,5
2543,采购,cǎigòu,Purchase,5
2544,彩票,cǎipiào,lottery,5
2545,餐馆,cān guǎn,restaurant,5
2546,餐厅,cāntīng,Restaurant,5
2547,餐饮,cān yǐn,catering; repast,5
2548,草原,cǎo yuán,grasslands; prairie,5
2549,层次,céngcì,gradation; arrangement,5
2550,叉子,chāzi,Fork,5
2551,差别,chābié,difference,5
2552,差距,chājù,disparity; distance,5
2553,查询,chá xún,inquire; demand,5
2554,差一点儿,chā（yì）diǎnr,almost; nearly,5
2555,拆除,chāi chú,tear down; demolish; dismantle; remove,5
2556,产业,chǎnyè,industry,5
2557,长度,cháng dù,length; extent,5
2558,长寿,cháng shòu,long life; longevity,5
2559,尝试,chángshì,attempt,5
2560,厂长,chǎng zhǎng,factory director; plant manager,5
2561,场面,chǎngmiàn,scene,5
2562,倡导,chàngdǎo,Advocate,5
2563,超越,chāoyuè,Transcend,5
2564,车主,chē zhǔ,car owner,5
2565,称号,chēnghào,Title,5
2566,成本,chéngběn,cost,5
2567,成交,chéngjiāo,Deal,5
2568,成效,chéngxiào,"Results, effects",5
2569,成语,chéngyǔ,idiom,5
2570,承办,chéngbàn,Undertake,5
2571,城里,chéng lǐ,inside the city; in town,5
2572,乘车,chéng chē,riding; ride,5
2573,乘客,chéng kè,passenger,5
2574,乘坐,chéngzuò,ride,5
2575,吃力,chīlì,Sweaty,5
2576,池子,chí zi,pond; pool,5
2577,冲动,chōngdòng,impulse,5
2578,冲突,chōngtū,conflict,5
2579,充足,chōngzú,adequate,5
2580,出版,chūbǎn,publish,5
2581,出差,chūchāi,A business travel,5
2582,出汗,chū hàn,sweat; sweating,5
2583,出于,chū yú,out of; start from; proceed from; stem,5
2584,初期,chū qī,prime; initial stage; early days,5
2585,除非,chúfēi,Unless,5
2586,除夕,chúxī,the New Year’s Eve,5
2587,厨房,chúfáng,Kitchen,5
2588,处罚,chǔ fá,punish; penalize; punishment,5
2589,处分,chǔfèn,prescription,5
2590,处在,chǔ zài,at; be in,5
2591,传达,chuándá,Convey,5
2592,传递,chuán dì,transmit; deliver; transfer,5
2593,传真,chuánzhēn,Fax,5
2594,窗帘,chuānglián,Window curtains,5
2595,创立,chuànglì,Found,5
2596,辞典,cí diǎn,dictionary,5
2597,辞职,cízhí,resign,5
2598,此后,cǐ hòu,after that; hereafter; henceforth,5
2599,此刻,cǐ kè,now; at the moment,5
2600,此时,cǐ shí,this moment; now,5
2601,聪明,cōngming,clever,5
2602,从而,cóng’ér,thus,5
2603,从中,cóng zhōng,from; therefrom,5
2604,存款,cún kuǎn,deposit; bank savings,5
2605,达成,dáchéng,Reach,5
2606,答复,dáfù,Reply,5
2607,打扮,dǎban,dress up,5
2608,打包,dǎbāo,Pack,5
2609,打击,dǎjī,strike,5
2610,打架,dǎjià,Fight,5
2611,打扰,dǎrǎo,Disturb,5
2612,大胆,dà dǎn,bold; daring; audacious; audacity,5
2613,大都,dà dōu,for the most part; mostly,5
2614,大纲,dà gāng,outline; main point; compendium,5
2615,大伙儿,dàhuǒr,you all; everybody,5
2616,大奖赛,dà jiǎng sài,grand prix,5
2617,大脑,dà nǎo,cerebrum; brain,5
2618,大事,dà shì,event; in a big way,5
2619,大厅,dà tīng,hall,5
2620,大象,dàxiàng,Elephant,5
2621,大熊猫,dà xióng māo,panda; giant panda,5
2622,大于,dà yú,be greater than; more than,5
2623,大致,dàzhì,roughly,5
2624,代价,dàijià,cost,5
2625,代理,dàilǐ,agent,5
2626,带有,dài yǒu,with; have; bear,5
2627,贷款,dàikuǎn,extend credit to; provide a loan,5
2628,单一,dān yī,single; unitary; sole,5
2629,胆小,dǎn xiǎo,timid; cowardly,5
2630,蛋糕,dàngāo,Cake,5
2631,当场,dāngchǎng,On the spot,5
2632,当代,dāngdài,Contemporary,5
2633,当年,dāng nián,in those years; in those days,5
2634,当前,dāngqián,current,5
2635,当选,dāngxuǎn,be elected; come in,5
2636,到来,dào lái,arrival; advent,5
2637,倒是,dào shì,on the contrary; contrariwise; actually,5
2638,道德,dàodé,Morality,5
2639,得了,dé le,stop it; hold it; got,5
2640,得以,dé yǐ,be able to,5
2641,等候,děnghòu,Wait,5
2642,等级,děngjí,grade; rank,5
2643,低于,dī yú,below; under,5
2644,地带,dì dài,zone; district; region,5
2645,地形,dì xíng,terrain; topography; orographic,5
2646,地震,dìzhèn,earthquake,5
2647,递给,dì gěi,hand over; pass on,5
2648,典礼,diǎnlǐ,Ceremony,5
2649,点燃,diǎn rán,light; ignite; kindle,5
2650,电池,diànchí,Battery,5
2651,电饭锅,diàn fàn guō,rice cooker,5
2652,电子版,diàn zǐ bǎn,electronic edition,5
2653,调动,diàodòng,transfer,5
2654,动机,dòngjī,motivation,5
2655,动手,dòngshǒu,DIY,5
2656,动态,dòngtài,dynamic,5
2657,动员,dòngyuán,mobilization,5
2658,豆制品,dòu zhì pǐn,bean products,5
2659,对立,duìlì,Opposition,5
2660,对应,duìyìng,Corresponding,5
2661,儿女,ér nǚ,sons and daughters; children,5
2662,耳朵,ěrduo,Ears,5
2663,二维码,èr wéi mǎ,QR code,5
2664,发布,fābù,Release,5
2665,发觉,fājué,find,5
2666,发射,fāshè,launch,5
2667,发行,fāxíng,issue,5
2668,罚款,fákuǎn,forfeit; amerce; fine,5
2669,法规,fǎ guī,rule of law; statute; law,5
2670,法制,fǎ zhì,legal system,5
2671,繁荣,fánróng,Boom,5
2672,返回,fǎn huí,return; backtrack; go back,5
2673,防治,fángzhì,Prevention and cure,5
2674,放大,fàngdà,enlarge,5
2675,放弃,fàngqì,give up,5
2676,分成,fēn chéng,divide into; separate into,5
2677,分解,fēnjiě,decompose,5
2678,分类,fēn lèi,classify; assort; classification; sort,5
2679,分离,fēn lí,separate; sever; dissociate; detachment,5
2680,分析,fēnxī,Analysis,5
2681,分享,fēn xiǎng,share; partake,5
2682,丰收,fēngshōu,Have bumper harvest,5
2683,风度,fēngdù,Manner,5
2684,风光,fēngguāng,Scenery,5
2685,疯狂,fēngkuáng,Insane,5
2686,服从,fúcóng,Obey,5
2687,幅度,fúdù,range; extent,5
2688,福利,fúlì,welfare,5
2689,辅助,fǔzhù,auxiliary,5
2690,负责人,fù zé rén,principal; person in charge,5
2691,附件,fùjiàn,Enclosure,5
2692,改革,gǎigé,reform,5
2693,干脆,gāncuì,simply,5
2694,干扰,gānrǎo,interfere,5
2695,干预,gānyù,intervene,5
2696,感想,gǎnxiǎng,Feel,5
2697,钢笔,gāng bǐ,pen; fountain pen,5
2698,钢琴,gāng qín,piano; pianoforte,5
2699,高大,gāo dà,tall; lofty,5
2700,高度,gāo dù,altitude; height; high; highly,5
2701,高跟鞋,gāo gēn xié,high-heeled shoes,5
2702,高温,gāo wēn,high temperature,5
2703,高于,gāo yú,higher than; overtop,5
2704,高原,gāo yuán,plateau; highland; tableland,5
2705,搞好,gǎo hǎo,do well; make a good job of,5
2706,歌曲,gē qǔ,song,5
2707,隔壁,gébì,next door,5
2708,个儿,gèr,height; size; stature,5
2709,跟前,gēnqián,In front of,5
2710,跟随,gēnsuí,follow,5
2711,更换,gēng huàn,change; replace,5
2712,更新,gēngxīn,renovate; renew,5
2713,工艺,gōng yì,technology; craft,5
2714,工作日,gōng zuò rì,workday; working day,5
2715,公告,gōnggào,Notice,5
2716,公认,gōngrèn,Accepted,5
2717,公式,gōngshì,formula,5
2718,公正,gōngzhèng,fair,5
2719,共计,gòngjì,count up to; sum to,5
2720,共享,gòng xiǎng,enjoy together; share,5
2721,沟通,gōutōng,Communicate,5
2722,估计,gūjì,estimate,5
2723,古老,gǔ lǎo,ancient; old; age-old,5
2724,鼓励,gǔlì,encourage,5
2725,鼓掌,gǔzhǎng,applause,5
2726,顾问,gùwèn,adviser,5
2727,关怀,guānhuái,Care,5
2728,关键,guānjiàn,crux,5
2729,冠军,guànjūn,Champion,5
2730,光荣,guāngróng,glory,5
2731,光线,guāng xiàn,light; optical line,5
2732,广泛,guǎngfàn,widely,5
2733,规划,guīhuà,Plan,5
2734,柜子,guì zi,cupboard; cabinet; chest,5
2735,国籍,guójí,nationality,5
2736,国民,guó mín,national,5
2737,过度,guòdù,excessive,5
2738,过敏,guòmǐn,allergy,5
2739,过于,guòyú,too; excessively,5
2740,好运,hǎo yùn,good luck,5
2741,号召,hàozhào,call,5
2742,合并,hébìng,merge,5
2743,合成,héchéng,Synthesis,5
2744,盒饭,hé fàn,box lunch,5
2745,盒子,hézi,Box,5
2746,贺卡,hè kǎ,greeting card,5
2747,后悔,hòuhuǐ,regret,5
2748,胡同儿,hú tòngr,alley; lane; bystreet,5
2749,胡子,hú zi,mustache; beard,5
2750,华语,huá yǔ,the Chinese language; Chinese,5
2751,化石,huàshí,Fossil,5
2752,划分,huàfēn,Divide,5
2753,画面,huà miàn,frames; picture,5
2754,环节,huánjié,link,5
2755,慌忙,huāng máng,hurried; hurry; hurry-scurry,5
2756,灰色,huī sè,gray; pessimistic,5
2757,恢复,huīfù,recovery,5
2758,回报,huíbào,Return,5
2759,回避,huíbì,obviate; slide over,5
2760,回顾,huígù,review; look back,5
2761,回收,huíshōu,recovery,5
2762,回头,huí tóu,turn one’s head; repent; later,5
2763,回信,huí xìn,reply; write in reply; letter in reply,5
2764,回忆,huíyì,Memory,5
2765,汇款,huì kuǎn,remittance; remit money,5
2766,会谈,huì tán,talks; conversation,5
2767,活力,huólì,energy; vigor,5
2768,活泼,huópō,lively,5
2769,火柴,huǒchái,Match,5
2770,火腿,huǒ tuǐ,ham,5
2771,火灾,huǒ zāi,fire; fire disaster,5
2772,或是,huò shì,or,5
2773,机器人,jī qì rén,robot,5
2774,机制,jī zhì,mechanism; machine-processed; machine-made,5
2775,肌肉,jīròu,muscle,5
2776,基地,jīdì,base,5
2777,基金,jījīn,fund,5
2778,即使,jíshǐ,even if,5
2779,集团,jítuán,group,5
2780,记忆,jìyì,memory,5
2781,技能,jì néng,technical ability; skill,5
2782,继承,jìchéng,inherit,5
2783,加热,jiā rè,heat; heating; calefaction,5
2784,加上,jiā shàng,plus; add; with the addition of,5
2785,加速,jiā sù,speed up; accelerate; quicken,5
2786,加以,jiā yǐ,moreover; in addition,5
2787,驾驶,jiàshǐ,Drive,5
2788,驾照,jià zhào,driving license,5
2789,坚定,jiāndìng,"Firm, steadfast",5
2790,艰苦,jiānkǔ,hard,5
2791,艰难,jiānnán,difficult,5
2792,检验,jiǎnyàn,test,5
2793,减轻,jiǎn qīng,lighten; ease; alleviate; mitigate; mitigation,5
2794,剪刀,jiǎndāo,scissors,5
2795,剪子,jiǎn zi,scissors; shears; clippers,5
2796,间接,jiànjiē,indirect,5
2797,建造,jiàn zào,construct; build; put up,5
2798,建筑,jiànzhù,Architecture,5
2799,健全,jiànquán,sound,5
2800,键盘,jiànpán,keyboard,5
2801,将要,jiāng yào,will; shall; be going to,5
2802,奖励,jiǎnglì,reward,5
2803,交代,jiāodài,hand over,5
2804,郊区,jiāoqū,Suburb,5
2805,胶带,jiāo dài,tape; adhesive plaster,5
2806,胶水,jiāoshuǐ,glue,5
2807,脚步,jiǎo bù,footstep; step; pace,5
2808,接触,jiēchù,Contact,5
2809,接连,jiēlián,One after another,5
2810,解除,jiěchú,Relieve,5
2811,解放,jiěfàng,liberate,5
2812,今日,jīn rì,today,5
2813,尽管,jǐnguǎn,although,5
2814,紧紧,jǐn jǐn,closely; tightly,5
2815,尽可能,jǐn kě néng,as much as possible,5
2816,进化,jìnhuà,evolution,5
2817,近来,jìnlái,recently,5
2818,经费,jīngfèi,funds,5
2819,景象,jǐng xiàng,scene; sight,5
2820,警告,jǐnggào,warning,5
2821,竞赛,jìngsài,competition,5
2822,竞争,jìngzhēng,compete,5
2823,酒鬼,jiǔ guǐ,drunkard,5
2824,救灾,jiù zāi,disaster relief,5
2825,居然,jūrán,actually,5
2826,局面,júmiàn,situation,5
2827,局长,jú zhǎng,director,5
2828,举动,jǔdòng,Move,5
2829,拒绝,jùjué,refuse,5
2830,俱乐部,jùlèbù,Club,5
2831,剧本,jùběn,Script,5
2832,决不,jué bù,never; not at all; definitely not,5
2833,绝望,juéwàng,Despair,5
2834,军人,jūn rén,soldier; serviceman,5
2835,开幕,kāi mù,open; inaugurate; rising of a curtain,5
2836,开幕式,kāimùshì,The opening ceremony,5
2837,看成,kàn chéng,regard as; consider as; treat,5
2838,看出,kàn chū,see; find out; perceive; espy,5
2839,看待,kàndài,To view,5
2840,考核,kǎohé,examine; assess,5
2841,烤肉,kǎo ròu,barbecue; roast meat; grill,5
2842,烤鸭,kǎoyā,Roasted Duck,5
