word_id,hanzi,pinyin,meaning,hsk_level,is_compound
4965,信念,xìnniàn,belief,5,1
4966,信箱,xìn xiāng,letter box; mailbox; post box,5,1
4967,行驶,xíng shǐ,go; ply; travel,5,1
4968,形态,xíngtài,Form,5,1
4969,性能,xìngnéng,performance,5,1
4970,雄伟,xióngwěi,Magnificent,5,1
4971,休闲,xiūxián,Leisure time,5,1
4972,修复,xiūfù,repair,5,1
4973,修建,xiūjiàn,build,5,1
4974,修养,xiūyǎng,"training, mastery",5,1
4975,虚心,xūxīn,With an open mind; modest,5,1
4976,许可,xǔkě,Permit,5,1
4977,选修,xuǎn xiū,elective; take as an elective course,5,1
4978,学科,xué kē,branch of learning; subject; discipline,5,1
4979,学位,xuéwèi,Academic degree,5,1
4980,学者,xué zhě,scholar; learned man; man of learning,5,1
4981,寻求,xún qiú,quest; seek; look for; explore,5,1
4982,询问,xúnwèn,inquiry,5,1
4983,押金,yājīn,deposit,5,1
4984,鸭子,yā zi,duck,5,1
4985,亚军,yàjūn,Runner-up,5,1
4986,延伸,yánshēn,extend,5,1
4987,严厉,yánlì,severe,5,1
4988,严肃,yánsù,serious,5,1
4989,言语,yán yǔ,speech; parole; verbal,5,1
4990,研究所,yán jiū suǒ,research institute; graduate school,5,1
4991,眼光,yǎnguāng,Eye,5,1
4992,邀请,yāoqǐng,Invitation,5,1
4993,摇头,yáo tóu,shake one’s head,5,1
4994,也好,yě hǎo,may as well; no matter whether,5,1
4995,业务,yèwù,business,5,1
4996,夜间,yè jiān,nighttime; at night,5,1
4997,一流,yīliú,First-class,5,1
4998,依法,yī fǎ,according to the law; legal,5,1
4999,依旧,yījiù,still,5,1
5000,依据,yījù,Basis,5,1
5001,依照,yī zhào,according to; in the light of:,5,1
5002,一辈子,yíbèizi,A lifetime,5,1
5003,一带,yí dài,area; surroundings; region; district,5,1
5004,一旦,yídàn,once; in case,5,1
5005,一句话,yí jù huà,in a word; in short; one sentence,5,1
5006,一路,yí lù,all the way; take the same route,5,1
5007,一下儿（副）,yí xiàr,a little bit; a little while,5,1
5008,一下子,yí xià zi,all of a sudden; all at once; for a while,5,1
5009,一向,yíxiàng,Always,5,1
5010,以便,yǐbiàn,so that,5,1
5011,以往,yǐwǎng,Past,5,1
5012,一口气,yì kǒu qì,one breath; in one breath,5,1
5013,一身,yì shēn,the whole body; all over the body,5,1
5014,意识,yìshí,consciousness,5,1
5015,意味着,yìwèizhe,Signify,5,1
5016,意志,yìzhì,will,5,1
5017,因而,yīn’ér,thus,5,1
5018,饮料,yǐnliào,Drinks,5,1
5019,饮食,yǐnshí,diet,5,1
5020,印刷,yìnshuā,printing,5,1
5021,硬件,yìngjiàn,Hardware,5,1
5022,拥抱,yōngbào,embrace,5,1
5023,拥有,yōngyǒu,Have,5,1
5024,用不着,yòng bù zháo,no need; have no use for,5,1
5025,用户,yònghù,user,5,1
5026,用来,yòng lái,be used for; used to,5,1
5027,用于,yòng yú,use for; used in; use on,5,1
5028,优惠,yōuhuì,preferential; favorable,5,1
5029,优先,yōuxiān,first,5,1
5030,幽默,yōumò,Humor,5,1
5031,尤其,yóuqí,especially,5,1
5032,由此,yóu cǐ,from this; therefrom; thus,5,1
5033,犹豫,yóuyù,Hesitate,5,1
5034,游泳池,yóu yǒng chí,swimming pool,5,1
5035,友谊,yǒuyì,friendship,5,1
5036,有毒,yǒu dú,poisonous; venomous,5,1
5037,有害,yǒu hài,harmful; pernicious; detrimental,5,1
5038,有力,yǒu lì,strong; powerful; forceful; energetic; vigorous,5,1
5039,有利于,yǒu lì yú,in favour of; make for; to the benefit of; avail,5,1
5040,有着,yǒu zhe,have; possess,5,1
5041,羽毛球,yǔmáoqiú,Badminton,5,1
5042,羽绒服,yǔróngfú,Down Jackets,5,1
5043,雨水,yǔ shuǐ,rainwater; rainfall; rain,5,1
5044,预备,yù bèi,prepare; get ready; preparation,5,1
5045,预期,yùqī,expect; anticipate,5,1
5046,元旦,uándàn,the New year’s Day,5,1
5047,园林,yuánlín,Gardens,5,1
5048,原理,yuánlǐ,principle,5,1
5049,原始,yuánshǐ,Original,5,1
5050,原先,yuánxiān,Original,5,1
5051,原有,yuán yǒu,original,5,1
5052,远处,yuǎn chù,distance; far away,5,1
5053,约束,yuēshù,bind; restrain,5,1
5054,月饼,yuè bǐng,moon cake,5,1
5055,月球,yuè qiú,Moon,5,1
5056,阅览室,yuè lǎn shì,reading room,5,1
5057,运行,yùnxíng,run; working,5,1
5058,灾害,zāihài,disaster,5,1
5059,灾难,zāinàn,disaster,5,1
5060,灾区,zāi qū,disaster area,5,1
5061,再次,zài cì,once more; once again; one more time,5,1
5062,再也,zài yě,never; anymore; no longer,5,1
5063,在场,zài chǎng,be on the scene; be on the spot,5,1
5064,在内,zài nèi,including; inside; internally,5,1
5065,暂时,zànshí,temporary,5,1
5066,暂停,zàn tíng,pause; suspend; time out,5,1
5067,糟糕,zāogāo,terrible,5,1
5068,早期,zǎo qī,early phase; early stage,5,1
5069,增产,zēng chǎn,increase production,5,1
5070,增大,zēng dà,enlargement; magnify; increase,5,1
5071,增多,zēng duō,increase; grow in number,5,1
5072,增强,zēng qiáng,strengthen; enhance; heighten,5,1
5073,赠送,zèngsòng,Give,5,1
5074,展览,zhǎnlǎn,exhibition,5,1
5075,展示,zhǎnshì,Exhibit,5,1
5076,展现,zhǎnxiàn,To show,5,1
5077,占领,zhànlǐng,occupy,5,1
5078,占有,zhàn yǒu,own; possess; have; occupy; hold; having,5,1
5079,涨价,zhǎng jià,rise in price; inflation of prices; mark up,5,1
5080,掌握,zhǎngwò,master,5,1
5081,招生,zhāo shēng,enroll new students; recruit students,5,1
5082,招手,zhāo shǒu,beckon; wave; beck,5,1
5083,珍贵,zhēnguì,precious,5,1
5084,珍惜,zhēnxī,cherish,5,1
5085,珍珠,zhēnzhū,Pearl,5,1
5086,真诚,zhēn chéng,sincere; genuine; true; genuineness,5,1
5087,真理,zhēnlǐ,Truth,5,1
5088,真相,zhēnxiàng,fact; truth,5,1
5089,诊断,zhěnduàn,Diagnosis,5,1
5090,振动,zhèndòng,Vibration,5,1
5091,震惊,zhènjīng,shock,5,1
5092,争议,zhēngyì,dispute,5,1
5093,正版,zhèng bǎn,genuine; legal copy,5,1
5094,正规,zhèngguī,regular,5,1
5095,正如,zhèng rú,just as; exactly as,5,1
5096,正义,zhèngyì,justice,5,1
5097,证实,zhèngshí,Confirm,5,1
5098,证书,zhèngshū,certificate,5,1
5099,挣钱,zhèng qián,make money; earn money,5,1
5100,之内,zhī nèi,in; within,5,1
5101,之外,zhī wài,outside; except,5,1
5102,之下,zhī xià,under,5,1
5103,之中,zhī zhōng,in; in the midst of; among,5,1
5104,支出,zhīchū,payout; expend,5,1
5105,支配,zhīpèi,Control,5,1
5106,执行,zhíxíng,implement,5,1
5107,直线,zhí xiàn,straight line,5,1
5108,值班,zhíbān,Be on duty,5,1
5109,职能,zhínéng,function,5,1
5110,职位,zhíwèi,position,5,1
5111,职务,zhíwù,post,5,1
5112,只不过,zhǐ bú guò,only; just; merely,5,1
5113,只见,zhǐ jiàn,only see; see,5,1
5114,指标,zhǐbiāo,index,5,1
5115,指甲,zhǐjia,nail,5,1
5116,指示,zhǐshì,Instructions,5,1
5117,指责,zhǐzé,Accuse,5,1
5118,制成,zhì chéng,make into; be made from,5,1
5119,制约,zhìyuē,restrict,5,1
5120,治安,zhì’ān,public security,5,1
5121,治理,zhìlǐ,Government,5,1
5122,中断,zhōngduàn,interrupt,5,1
5123,中秋节,zhōng qiū jié,Mid-Autumn Festival,5,1
5124,中央,zhōngyāng,center,5,1
5125,中药,zhōng yào,traditional Chinese medicine,5,1
5126,终点,zhōngdiǎn,End,5,1
5127,终身,zhōngshēn,lifelong,5,1
5128,终止,zhōngzhǐ,termination,5,1
5129,中毒,zhòng dú,poisoning; be poisoned,5,1
5130,众多,zhòng duō,multitudinous; numerous; many,5,1
5131,周期,zhōuqī,period cycle,5,1
5132,竹子,zhúzi,Bamboo,5,1
5133,主办,zhǔbàn,Host,5,1
5134,主导,zhǔdǎo,leading,5,1
5135,主观,zhǔguān,subjective,5,1
5136,主管,zhǔguǎn,Executive director,5,1
5137,主体,zhǔ tǐ,main body; main part; principal part; subject,5,1
5138,助理,zhùlǐ,assistant,5,1
5139,助手,zhùshǒu,assistant,5,1
5140,注册,zhùcè,register,5,1
5141,注射,zhùshè,injection,5,1
5142,注视,zhùshì,Gaze,5,1
5143,注重,zhùzhòng,pay attention to,5,1
5144,祝贺,zhùhè,Congratulate,5,1
5145,专辑,zhuān jí,album,5,1
5146,专利,zhuānlì,patent,5,1
5147,转化,zhuǎn huà,change; transform,5,1
5148,转换,zhuǎn huàn,conversion; change; transform; convert,5,1
5149,转让,zhuǎnràng,make over; transfer,5,1
5150,转向,zhuǎn xiàng,turn to; sheer off; change direction,5,1
5151,装饰,zhuāngshì,decorate,5,1
5152,资本,zīběn,capital,5,1
5153,资产,zīchǎn,capital; asset,5,1
5154,资助,zīzhù,give financial aid,5,1
5155,子弹,zǐdàn,Bullet,5,1
5156,仔细,zǐxì,careful,5,1
5157,自豪,zìháo,Proud,5,1
5158,自杀,zì shā,suicide; commit suicide,5,1
5159,自愿,zìyuàn,voluntarily,5,1
5160,总裁,zǒngcái,CEO,5,1
5161,总数,zǒng shù,tote; sum; totality,5,1
5162,总算,zǒngsuàn,finally,5,1
5163,总体,zǒng tǐ,overall; total; entire; totality,5,1
5164,阻碍,zǔ’ài,hinder,5,1
5165,组织,zǔzhī,organization,5,1
5166,尊敬,zūnjìng,respect,5,1
5167,尊重,zūnzhòng,respect,5,1
5168,遵守,zūnshǒu,comply with,5,1
5169,挨着,āi zhe,next to; close to,6,1
5170,挨打,ái dǎ,take a beating; get a thrashing; come under attack,6,1
5171,安检,ān jiǎn,security check,6,1
5172,罢工,bàgōng,Strike,6,1
5173,罢了,bà le,let it pass; that’s all; (auxiliary word),6,1
5174,白领,bái lǐng,white collar; white collar worker,6,1
5175,百分点,bǎi fēn diǎn,percentage point,6,1
5176,办公,bàn gōng,work; handle official business; work in an office,6,1
5177,办事处,bàn shì chù,office; agency,6,1
5178,办学,bàn xué,run a school,6,1
5179,半决赛,bàn jué sài,semifinal,6,1
5180,傍晚,bàngwǎn,Evening,6,1
5181,保健,bǎo jiàn,health protection; health care,6,1
5182,报刊,bào kān,newspapers and periodicals; press,6,1
5183,报考,bào kǎo,register for examination; sign up for an examination,6,1
5184,抱歉,bàoqiàn,feel sorry,6,1
5185,暴风雨,bào fēng yǔ,rainstorm; storm; tempest,6,1
5186,暴力,bàolì,violence,6,1
5187,暴露,bàolù,Expose,6,1
5188,暴雨,bào yǔ,torrential rain; rainstorm; scat,6,1
5189,爆发,bàofā,burst,6,1
5190,爆炸,bàozhà,blast,6,1
5191,悲惨,bēicǎn,miserable,6,1
5192,背心,bèi xīn,vest; sleeveless garment; sleeveless,6,1
5193,背着,bèi zhe,behind one’s back,6,1
5194,被告,bèigào,Defendant,6,1
5195,奔跑,bēn pǎo,run,6,1
5196,本地,běn dì,this locality; local; native,6,1
5197,本期,běn qī,current period,6,1
5198,本身,běnshēn,itself,6,1
5199,本土,běn tǔ,mainland; one’s native country; metropolitan territory,6,1
5200,本质,běnzhì,essence,6,1
5201,笔试,bǐ shì,written examination,6,1
5202,必将,bì jiāng,will certainly; surely will,6,1
5203,必修,bì xiū,obligatory; compulsory; required,6,1
5204,边缘,biānyuán,edge,6,1
5205,编制,biān zhì,authorized strength; work out; draw up; compile,6,1
5206,变更,biàn gēng,change; alter; modify,6,1
5207,变换,biàn huàn,transform; convert; vary; alternate,6,1
5208,变形,biàn xíng,deform; be out of shape; deformation; morph,6,1
5209,便是,biàn shì,that’s it,6,1
5210,遍地,biàn dì,everywhere; all around,6,1
5211,表面上,biǎo miàn shàng,superficial; ostensible; apparent; apparently,6,1
5212,病房,bìng fáng,ward of a hospital; sickroom,6,1
5213,病情,bìng qíng,state of an illness; patient’s condition,6,1
5214,拨打,bō dǎ,dial,6,1
5215,波动,bō dòng,undulate; fluctuate; surge; undulation; fluctuation; wave motion,6,1
5216,波浪,bōlàng,wave,6,1
5217,不便,bú biàn,inconvenient; unsuitable; be short of cash,6,1
5218,不见,bú jiàn,not see; not meet,6,1
5219,不料,búliào,Unexpectedly,6,1
5220,不再,bú zài,no longer; no more,6,1
5221,不至于,bú zhì yú,cannot go so far; be unlikely to,6,1
5222,补考,bǔ kǎo,makeup examination,6,1
5223,补课,bǔ kè,make up missed lessons,6,1
5224,补习,bǔ xí,take lessons after school or work,6,1
5225,补助,bǔ zhù,subsidy; subsidize; allowance,6,1
5226,不成,bù chéng,won’t do; fail,6,1
5227,不禁,bùjīn,Can not help but,6,1
5228,不仅仅,bù jǐn jǐn,not just; not only; more than,6,1
5229,不通,bù tōng,be blocked up; be impassable; not make sense; be illogical,6,1
5230,不怎么,bù zěn me,not particularly; not very,6,1
5231,不怎么样,bù zěn me yàng,not up to much; very indifferent,6,1
5232,不值,bù zhí,not worth,6,1
5233,布满,bù mǎn,be full of,6,1
5234,部队,bù duì,army; armed forces; troop; unit,6,1
5235,采纳,cǎinà,accept,6,1
5236,参赛,cān sài,take part in match; enter the competition,6,1
5237,参展,cān zhǎn,take part in an exhibition; participate in an exhibition,6,1
5238,残疾,cánjí,A disability,6,1
5239,残疾人,cán jí rén,handicapped; disabled person,6,1
5240,残酷,cánkù,cruel,6,1
5241,仓库,cāngkù,Warehouse,6,1
5242,操纵,cāozòng,control,6,1
5243,厕所,cèsuǒ,Toilet,6,1
5244,测定,cè dìng,determine; determination; measurement,6,1
5245,策划,cèhuà,plan; hatch; plot,6,1
5246,策略,cèlüè,tactic; policy,6,1
5247,层面,céng miàn,level,6,1
5248,差异,chā yì,difference; divergence; discrepancy; diversity,6,1
5249,查出,chá chū,trace; find out; discover; find out,6,1
5250,查看,chá kàn,look over; examine; check,6,1
5251,拆迁,chāi qiān,demolition; relocation,6,1
5252,产量,chǎn liàng,output; yield; volume of production,6,1
5253,昌盛,chāngshèng,Prosperity,6,1
5254,长短,cháng duǎn,short and long; length; accident; extent,6,1
5255,长假,cháng jià,long holiday; long leave,6,1
5256,长久,cháng jiǔ,for a long time; muchly,6,1
5257,长跑,cháng pǎo,long-distance race; long distance run,6,1
5258,长远,cháng yuǎn,long-term; long-range; enduring; chronic,6,1
5259,常规,cháng guī,conventional; common; routine,6,1
5260,常年,cháng nián,perennial; year in year out; average year,6,1
5261,厂商,chǎng shāng,manufacturer; firm; factory owner,6,1
5262,场地,chǎng dì,space; place; site,6,1
5263,场馆,chǎng guǎn,venue; stadium,6,1
5264,场景,chǎng jǐng,scene,6,1
5265,畅通,chàngtōng,unimpeded; unblocked,6,1
5266,超出,chāo chū,overstep; go beyond; exceed,6,1
5267,炒股,chǎo gǔ,invest in stocks,6,1
5268,炒作,chǎo zuò,hype,6,1
5269,车号,chē hào,car number; wagon number,6,1
5270,车牌,chē pái,licence plate; plate number,6,1
5271,车展,chē zhǎn,auto show; car exhibition,6,1
5272,撤离,chè lí,withdraw; leave; evacuate,6,1
5273,撤销,chèxiāo,repeal; retract,6,1
5274,成分,chéngfèn,component,6,1
5275,成品,chéng pǐn,end product; finish product,6,1
5276,承诺,chéngnuò,Promise,6,1
5277,城区,chéng qū,the city proper; urban area; city subdivision,6,1
5278,城乡,chéng xiāng,urban and rural; city and countryside,6,1
5279,城镇,chéng zhèn,town; city,6,1
5280,持有,chí yǒu,hold; possess,6,1
5281,冲击,chōngjī,To attack,6,1
5282,重建,chóng jiàn,rebuild; reconstruct; reestablish; rehabilitate; reconstruction,6,1
5283,重组,chóng zǔ,reorganization; regroup,6,1
5284,崇拜,chóngbài,worship,6,1
5285,宠物,chǒngwù,Pet,6,1
5286,出场,chū chǎng,come on the stage; enter the arena,6,1
5287,出动,chū dòng,dispatch; start off; call out,6,1
5288,出访,chū fǎng,visit a foreign country,6,1
5289,出路,chūlù,way out,6,1
5290,出面,chū miàn,come forward; appear personally,6,1
5291,出名,chū míng,famous; well-known,6,1
5292,出入,chū rù,come in and go out; discrepancy; divergence,6,1
5293,出事,chū shì,meet with a mishap; have an accident,6,1
5294,出台,chū tái,introduced; be published,6,1
5295,出行,chū xíng,travel; trip; getting around,6,1
5296,初等,chū děng,elementary; primary; rudimentary,6,1
5297,厨师,chú shī,chef; cook,6,1
5298,储存,chǔcún,Storage,6,1
5299,处处,chù chù,everywhere; in all respects,6,1
5300,处长,chù zhǎng,the head of a department; section chief,6,1
5301,传出,chuán chū,efferent; come out; come through,6,1
5302,传媒,chuán méi,media,6,1
5303,传输,chuán shū,transmission; transport,6,1
5304,传言,chuán yán,hearsay; rumour; pass on a message,6,1
5305,船员,chuán yuán,crew; crewman; waterman,6,1
5306,船长,chuán zhǎng,captain; skipper,6,1
5307,船只,chuán zhī,ship; vessel; craft,6,1
5308,窗口,chuāng kǒu,window; wicket,6,1
5309,创办,chuàng bàn,establish; found,6,1
5310,创建,chuàng jiàn,found; establish; creation,6,1
5311,创意,chuàng yì,creativity,6,1
5312,此处,cǐ chù,here; this place,6,1
5313,此次,cǐ cì,this time,6,1
5314,此前,cǐ qián,before,6,1
5315,此事,cǐ shì,this matter,6,1
5316,此致,cǐ zhì,regards; sincerely; with the best wishes,6,1
5317,次数,cì shù,frequency; number of times,6,1
5318,从不,cóng bù,never; never ever,6,1
5319,从没,cóng méi,never;  never did,6,1
5320,村庄,cūn zhuāng,village; hamlet,6,1
5321,错过,cuò guò,miss; let slip,6,1
5322,搭档,dādàng,partner,6,1
5323,搭配,dāpèi,arrange; match,6,1
5324,打动,dǎ dòng,move; touch,6,1
5325,打断,dǎ duàn,break; interrupt; fracture,6,1
5326,打发,dǎ fa,send; dispatch; dismiss,6,1
5327,打官司,dǎguānsi,To engage in a lawsuit,6,1
5328,打牌,dǎ pái,play cards; play mah-jong,6,1
5329,打印机,dǎ yìn jī,printer,6,1
5330,打造,dǎ zào,build; make; creation,6,1
5331,大道,dà dào,main road; avenue,6,1
5332,大街,dà jiē,avenue; street; main street,6,1
5333,大力,dà lì,energetic; energetically; vigorously,6,1
5334,大米,dà mǐ,rice,6,1
5335,大批,dà pī,large quantity; a smart of; legion,6,1
5336,大赛,dà sài,contest,6,1
5337,大师,dà shī,great master; grandmaster; master,6,1
5338,大使,dà shǐ,ambassador; envoy,6,1
5339,待会儿,dāi huìr,after a while; later,6,1
5340,担忧,dān yōu,worry; be anxious; trepidation,6,1
5341,单打,dān dǎ,singles,6,1
5342,诞生,dànshēng,Be born,6,1
5343,当成,dāng chéng,regard; treat as; take,6,1
5344,当天,dāng tiān,that day,6,1
5345,当作,dàng zuò,regard as; treat as,6,1
5346,档案,dàng’àn,archives,6,1
5347,到期,dào qī,mature; expire; become due; maturity,6,1
5348,盗版,dào bǎn,piracy; illegal copy,6,1
5349,道教,dào jiào,Taoism,6,1
5350,道歉,dàoqiàn,apologize,6,1
5351,低头,dī tóu,head down; lower one’s head; submit,6,1
5352,低温,dī wēn,Low temperature; hypothermia; microtherm,6,1
5353,抵达,dǐdá,Arrive,6,1
5354,抵抗,dǐkàng,resistance,6,1
5355,地板,dì bǎn,floor,6,1
5356,地名,dì míng,place name,6,1
5357,地下室,dì xià shì,basement; cellar,6,1
5358,电车,diàn chē,tram; tramcar; streetcar; trolleybus; trolley,6,1
5359,电动,diàn dòng,motor-driven; power-driven; electric,6,1
5360,电力,diàn lì,electricity; electric power,6,1
5361,电器,diàn qì,electric appliance; electrical equipment,6,1
5362,调研,diào yán,research; investigation,6,1
5363,定价,dìng jià,fix a price; set price; fixed price; pricing,6,1
5364,定时,dìng shí,timing; definite time,6,1
5365,定位,dìng wèi,locate; location; positioning; registration,6,1
5366,动画,dòng huà,cartoon; animation,6,1
5367,斗争,dòuzhēng,Struggle,6,1
5368,都市,dū shì,metropolis; city,6,1
5369,毒品,dúpǐn,narcotics,6,1
5370,赌博,dǔbó,gambling,6,1
5371,端午节,uānwǔjié,The Dragon Boat Festival,6,1
5372,短片,duǎn piàn,short film,6,1
5373,队伍,duìwu,Ranks,6,1
5374,对抗,duìkàng,Combat,6,1
5375,对外,duì wài,foreign; external,6,1
5376,多半,duō bàn,most; the greater part; chiefly; probably,6,1
5377,多方面,duō fāng miàn,multifaceted; in many aspects; many-sided,6,1
5378,多媒体,duō méi tǐ,multimedia,6,1
5379,夺取,duó qǔ,seize; wrest; strive for; snatch; taking,6,1
5380,恩人,ēn rén,benefactor,6,1
5381,儿科,ér kē,pediatrics; pediatric department,6,1
5382,发病,fā bìng,onset; morbidity; pathogenesis; outbreak; fall ill,6,1
5383,发电,fā diàn,generate electricity; power generation,6,1
5384,发放,fā fàng,provide; grant; extend; give out; issue,6,1
5385,发怒,fā nù,get angry; fly into a rage; flare up; huff,6,1
5386,发起,fā qǐ,initiate; sponsor; start; launch,6,1
5387,发言人,fā yán rén,spokesman; spokesperson; addressor; prolocutor,6,1
5388,发炎,fāyán,inflammation,6,1
5389,法庭,fǎ tíng,court; tribunal,6,1
5390,法语,fǎ yǔ,French language,6,1
5391,番茄,fān qié,tomato,6,1
5392,凡是,fánshì,All,6,1
5393,繁殖,fánzhí,Reproduction,6,1
5394,反抗,fǎnkàng,Resistance,6,1
5395,反问,fǎnwèn,rhetorical question,6,1
5396,反响,fǎn xiǎng,repercussion; echo; reverberation; reaction,6,1
5397,犯规,fàn guī,foul,6,1
5398,犯罪,fàn zuì,commit a crime; offense; crime,6,1
5399,防范,fáng fàn,be on guard; keep a lookout,6,1
5400,防守,fángshǒu,Defense,6,1
5401,房价,fáng jià,house price,6,1
5402,仿佛,fǎngfú,as if,6,1
5403,飞船,fēi chuán,spaceship; airship; dirigible; areoboat; vehicle,6,1
5404,飞行员,fēi xíng yuán,aviator; pilot,6,1
5405,分工,fēn gōng,division of labor; divide the work,6,1
5406,分裂,fēnliè,division,6,1
5407,愤怒,fènnù,anger,6,1
5408,风暴,fēngbào,Storm,6,1
5409,峰会,fēng huì,summit; summit meeting,6,1
5410,奉献,fèngxiàn,dedicate,6,1
5411,佛教,fó jiào,Buddhism,6,1
5412,父女,fù nǚ,father and daughter,6,1
5413,父子,fù zǐ,father and son,6,1
5414,妇女,fùnǚ,Woman,6,1
5415,复苏,fù sū,resuscitate; recovery; come to; revive,6,1
5416,富人,fù rén,the rich,6,1
5417,富有,fù yǒu,rich; wealthy; richness; abound,6,1
5418,改装,gǎi zhuāng,repack; refit; reequip,6,1
5419,干涉,gānshè,interference,6,1
5420,赶不上,gǎn bú shàng,can’t catch up with; fall behind; can’t keep up,6,1
5421,赶忙,gǎn máng,hurry; hasten; make haste; quickly,6,1
5422,赶上,gǎn shàng,overtake; catch up; emulate; keep up,6,1
5423,敢于,gǎn yú,dare to; be bold in; have the courage to; venture,6,1
5424,感人,gǎn rén,moving; touching,6,1
5425,刚好,gāng hǎo,just; exactly; happen to,6,1
5426,岗位,gǎngwèi,post,6,1
5427,港口,gǎngkǒu,Port,6,1
5428,高层,gāo céng,high level; high class; high-rise,6,1
5429,高档,gāodàng,High-grade,6,1
5430,高等,gāo děng,higher; advanced; high; of a higher level,6,1
5431,高峰,gāofēng,peak,6,1
5432,高考,gāo kǎo,college entrance examination,6,1
5433,高科技,gāo kē jì,high technology; high tech,6,1
5434,高手,gāo shǒu,master; past master; master hand; ace,6,1
5435,稿子,gǎo zi,manuscript; draft; sketch,6,1
5436,歌唱,gē chàng,sing; singing,6,1
5437,歌词,gē cí,lyric; lyrics; libretto,6,1
5438,歌星,gē xīng,singer; singing star,6,1
5439,革新,gé xīn,innovation; renovation,6,1
5440,更是,gèng shì,more; even more,6,1
5441,工商,gōng shāng,industry and commerce,6,1
5442,公安,gōng ān,public security; police; ministry of public security,6,1
5443,公鸡,gōng jī,cock; rooster,6,1
5444,公众,gōng zhòng,public,6,1
5445,公主,gōngzhǔ,princess,6,1
5446,攻击,gōngjī,attack,6,1
5447,供给,gōngjǐ,supply,6,1
5448,巩固,gǒnggù,consolidate,6,1
5449,贡献,gòngxiàn,contribution,6,1
5450,构建,gòu jiàn,structure; construct,6,1
5451,孤独,gūdú,lonely,6,1
5452,孤儿,gū ér,orphan,6,1
5453,姑姑,gūgu,aunt,6,1
5454,古典,gǔdiǎn,classical,6,1
5455,股东,gǔdōng,stockholder,6,1
5456,股票,gǔpiào,shares; stock,6,1
5457,故障,gùzhàng,fault,6,1
5458,关爱,guān ài,care; caring,6,1
5459,关联,guān lián,relevance; relevancy; be related; be connected; be linked,6,1
5460,观光,guānguāng,Sightseeing,6,1
5461,官司,guān si,lawsuit,6,1
5462,管道,guǎn dào,pipeline; channel; tunnel; piping; tubing,6,1
5463,光辉,guānghuī,Glory,6,1
5464,广阔,guǎngkuò,wide,6,1
5465,轨道,guǐdào,track,6,1
5466,国产,guó chǎn,domestic; made in one’s country,6,1
5467,国歌,guó gē,national anthem,6,1
5468,国会,guó huì,parliament ; congress,6,1
5469,国旗,guó qí,national flag,6,1
5470,国王,guówáng,king,6,1
5471,果酱,guǒ jiàng,jam; squish; marmalade,6,1
5472,果树,guǒ shù,fruiter; fruit tree,6,1
5473,过渡,guòdù,transition,6,1
5474,过后,guò hòu,afterwards; later; after,6,1
5475,过时,guò shí,obsolete; outdate; outmode; out of style,6,1
5476,海报,hǎi bào,poster; playbill,6,1
5477,海底,hǎi dǐ,seabed ; seafloor,6,1
5478,海军,hǎi jūn,navy,6,1
5479,海浪,hǎi làng,sea wave,6,1
5480,海外,hǎi wài,overseas; abroad,6,1
5481,海湾,hǎi wān,bay; gulf,6,1
5482,海洋,hǎiyáng,ocean,6,1
5483,好容易,hǎoróng yì,with great difficulty; have a hard time (doing sth.),6,1
5484,好似,hǎo sì,seem; be like,6,1
5485,好转,hǎo zhuǎn,get better; improve,6,1
5486,好学,hào xué,studious; fond of learning,6,1
5487,合约,hé yuē,treaty; contract; arrangement; deal,6,1
5488,和谐,héxié,Harmonious,6,1
5489,核心,héxīn,core,6,1
5490,黑夜,hēi yè,night,6,1
5491,很难说,hěn nán shuō,hard to say,6,1
5492,衡量,héng liáng,weigh; measure; scale; weight,6,1
5493,宏大,hóng dà,grand; great,6,1
5494,洪水,hóngshuǐ,Flood,6,1
5495,忽略,hūlüè,ignore,6,1
5496,互动,hù dòng,interactive; interaction,6,1
5497,户外,hù wài,outdoor,6,1
5498,花费,huā fèi,spend; expend; cost; spending,6,1
5499,花瓶,huā píng,vase; jardiniere,6,1
5500,花生,huāshēng,peanut,6,1
5501,化解,huà jiě,resolve; dissolve; defuse; solution,6,1
5502,幻想,huànxiǎng,fantasy,6,1
5503,患者,huànzhě,Patient,6,1
5504,皇帝,huángdì,Emperor,6,1
5505,回应,huí yìng,response; respond,6,1
5506,会见,huì jiàn,meet with; pay a visit,6,1
5507,会长,huì zhǎng,president; chairman; president of an organization,6,1
5508,绘画,huì huà,paint; draw; drawing; painting,6,1
5509,混合,hùnhé,blend,6,1
5510,混乱,hùnluàn,confusion,6,1
5511,活跃,huóyuè,active,6,1
5512,火箭,huǒjiàn,rocket,6,1
5513,机动车,jī dòng chē,motor vehicle,6,1
5514,机关,jī guān,mechanism; gear; machine-operated; office; organ; intrigue,6,1
5515,机械,jīxiè,Mechanics,6,1
5516,基督教,jī dū jiào,Christianity; the Christian religion; Christian,6,1
5517,激情,jīqíng,Passion,6,1
5518,吉利,jí lì,lucky; auspicious; propitious,6,1
5519,吉祥,jíxiáng,lucky; auspicious,6,1
5520,极端,jíduān,extreme,6,1
5521,急救,jí jiù,first aid; emergency treatment,6,1
5522,疾病,jíbìng,disease,6,1
5523,给予,jǐyǔ,give,6,1
5524,加盟,jiā méng,join,6,1
5525,家电,jiā diàn,home appliances,6,1
5526,家园,jiā yuán,home; homeland; homestead,6,1
